pair_id,state_i,state_j,coarse_i,coarse_j,fine_i,fine_j,d0_mean,d0_max,probe_action,successor_valid_i,successor_valid_j,d1_action_mean,d1_action_max
temp_opt_r11__temp_opt_r5,temp_opt_r11,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r11__temp_opt_r6,temp_opt_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U0,1,1,0.0,0.0
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U1,1,1,0.0,0.0
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U2,1,1,0.271709,0.271709
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U3,1,1,0.75,0.75
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U4,1,1,0.0,0.0
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U5,1,1,0.0,0.0
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U6,1,1,0.0,0.0
temp_opt_r11__temp_opt_r7,temp_opt_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U7,1,1,0.0,0.0
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.005527,0.005527
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.153763,0.153763
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.279048,0.279048
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r11__temp_opt_r8,temp_opt_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.0,0.0
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.003261,0.003261
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.024555,0.024555
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r11__temp_opt_r9,temp_opt_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U1,1,1,0.021853,0.021853
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U2,1,1,0.186035,0.186035
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U3,1,1,0.515152,0.515152
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r2,temp_opt_r12,temp_opt_r2,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U1,1,1,0.021853,0.021853
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U2,1,1,0.186035,0.186035
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U3,1,1,0.515152,0.515152
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r3,temp_opt_r12,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U1,1,1,0.021853,0.021853
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U2,1,1,0.186035,0.186035
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U3,1,1,0.390152,0.390152
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r4,temp_opt_r12,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U1,1,1,0.021853,0.021853
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U2,1,1,0.186035,0.186035
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U3,1,1,0.515152,0.515152
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r5,temp_opt_r12,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U1,1,1,0.021853,0.021853
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U2,1,1,0.186035,0.186035
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U3,1,1,0.515152,0.515152
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r6,temp_opt_r12,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U1,1,1,0.021853,0.021853
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U2,1,1,0.186035,0.186035
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U3,1,1,0.265152,0.265152
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r7,temp_opt_r12,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.022062,0.1262,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U1,1,1,0.016326,0.016326
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U2,1,1,0.032273,0.032273
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U3,1,1,0.257727,0.257727
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r8,temp_opt_r12,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U7,1,1,0.0,0.0
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U0,1,1,0.0,0.0
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U1,1,1,0.021853,0.021853
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U2,1,1,0.186035,0.186035
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U3,1,1,0.515152,0.515152
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U4,1,1,0.0,0.0
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U5,1,1,0.0,0.0
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U6,1,1,0.0,0.0
temp_opt_r12__temp_opt_r9,temp_opt_r12,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.003263,0.0261,U7,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r2__temp_opt_r3,temp_opt_r2,temp_opt_r3,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.0,0.0
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.005545,0.005545
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.137922,0.137922
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r2__temp_opt_r4,temp_opt_r2,temp_opt_r4,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.0,0.0
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.0,0.0
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.006513,0.006513
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r2__temp_opt_r5,temp_opt_r2,temp_opt_r5,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r2__temp_opt_r6,temp_opt_r2,temp_opt_r6,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U0,1,1,0.0,0.0
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U1,1,1,0.0,0.0
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U2,1,1,0.271709,0.271709
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U3,1,1,0.75,0.75
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U4,1,1,0.0,0.0
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U5,1,1,0.0,0.0
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U6,1,1,0.0,0.0
temp_opt_r2__temp_opt_r7,temp_opt_r2,temp_opt_r7,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.025325,0.1523,U7,1,1,0.0,0.0
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.005527,0.005527
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.153763,0.153763
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.279048,0.279048
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r2__temp_opt_r8,temp_opt_r2,temp_opt_r8,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U0,1,1,0.0,0.0
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U1,1,1,0.0,0.0
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U2,1,1,0.003261,0.003261
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U3,1,1,0.024555,0.024555
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U4,1,1,0.0,0.0
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U5,1,1,0.0,0.0
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U6,1,1,0.0,0.0
temp_opt_r2__temp_opt_r9,temp_opt_r2,temp_opt_r9,block_or_occupancy,block_or_occupancy,temp_opt,temp_opt,0.0,0.0,U7,1,1,0.0,0.0
