route,config_name,scenario_group,frame,scenario_progress,num_dynamic_actors,dominant_actor_id,dominant_token_idx,D1,D2,D1_D2_ratio,pass_D1,pass_ratio,single_dominant,snapshot_path
route3,HardBreakRoute_10,HardBreakRoute,701,-1,30,3719,6,1.54148,0.99814,1.544,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000701.npz
route3,HardBreakRoute_10,HardBreakRoute,705,-1,30,3719,6,1.61546,0.99898,1.617,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000705.npz
route3,HardBreakRoute_10,HardBreakRoute,709,-1,30,3719,6,3.01655,1.17783,2.561,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000709.npz
route3,HardBreakRoute_10,HardBreakRoute,713,-1,30,3719,6,3.09054,0.87574,3.529,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000713.npz
route3,HardBreakRoute_10,HardBreakRoute,717,-1,30,3719,6,4.01393,0.7017,5.72,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000717.npz
route3,HardBreakRoute_10,HardBreakRoute,721,-1,30,3719,6,4.72275,0.57536,8.208,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000721.npz
route3,HardBreakRoute_10,HardBreakRoute,725,-1,30,3719,6,4.56021,0.4064,11.221,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000725.npz
route3,HardBreakRoute_10,HardBreakRoute,729,-1,30,3719,6,4.05996,0.50561,8.03,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000729.npz
route3,HardBreakRoute_10,HardBreakRoute,733,-1,30,3719,6,2.59892,0.99639,2.608,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000733.npz
route3,HardBreakRoute_10,HardBreakRoute,737,-1,30,3719,6,3.04419,0.47051,6.47,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000737.npz
route3,HardBreakRoute_10,HardBreakRoute,741,-1,30,3719,6,4.57105,0.93985,4.864,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000741.npz
route3,HardBreakRoute_10,HardBreakRoute,745,-1,30,3719,6,4.93269,1.01178,4.875,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000745.npz
route3,HardBreakRoute_10,HardBreakRoute,749,-1,30,3719,6,4.16035,0.85871,4.845,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000749.npz
route3,HardBreakRoute_10,HardBreakRoute,753,-1,30,3719,6,5.11376,1.05132,4.864,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000753.npz
route3,HardBreakRoute_10,HardBreakRoute,757,-1,30,3719,6,5.93217,0.78342,7.572,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000757.npz
route3,HardBreakRoute_10,HardBreakRoute,761,-1,31,3719,6,5.6426,0.44603,12.651,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000761.npz
route3,HardBreakRoute_10,HardBreakRoute,765,-1,31,3719,6,6.02891,0.21502,28.039,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000765.npz
route3,HardBreakRoute_10,HardBreakRoute,769,-1,31,3719,6,5.70549,0.12063,47.296,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000769.npz
route3,HardBreakRoute_10,HardBreakRoute,773,-1,31,3719,6,5.20208,0.24032,21.646,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000773.npz
route3,HardBreakRoute_10,HardBreakRoute,777,-1,31,3719,6,6.1483,0.15992,38.447,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000777.npz
route3,HardBreakRoute_10,HardBreakRoute,781,-1,31,3719,6,6.77335,0.08525,79.453,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000781.npz
route3,HardBreakRoute_10,HardBreakRoute,785,-1,31,3719,6,6.24044,0.03317,124.809,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000785.npz
route3,HardBreakRoute_10,HardBreakRoute,789,-1,31,3719,6,6.22456,0.03506,124.491,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000789.npz
route3,HardBreakRoute_10,HardBreakRoute,793,-1,31,3719,6,5.34034,0.06578,81.187,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000793.npz
route3,HardBreakRoute_10,HardBreakRoute,797,-1,31,3719,6,5.44552,0.02614,108.91,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000797.npz
route3,HardBreakRoute_10,HardBreakRoute,801,-1,32,3719,7,5.50265,0.02702,110.053,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000801.npz
route3,HardBreakRoute_10,HardBreakRoute,805,-1,32,3719,7,5.64482,0.03151,112.896,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000805.npz
route3,HardBreakRoute_10,HardBreakRoute,809,-1,32,3719,7,5.2463,0.04928,104.926,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000809.npz
route3,HardBreakRoute_10,HardBreakRoute,813,-1,32,3719,7,5.54949,0.12674,43.786,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000813.npz
route3,HardBreakRoute_10,HardBreakRoute,817,-1,31,3719,6,4.30921,0.16908,25.487,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000817.npz
route3,HardBreakRoute_10,HardBreakRoute,821,-1,31,3719,6,2.33412,0.14338,16.279,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000821.npz
route3,HardBreakRoute_10,HardBreakRoute,825,-1,31,3719,6,3.20128,0.19731,16.225,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000825.npz
route3,HardBreakRoute_10,HardBreakRoute,829,-1,31,3719,6,2.77107,0.23048,12.023,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000829.npz
route3,HardBreakRoute_10,HardBreakRoute,833,-1,31,3719,6,2.21501,0.25305,8.753,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000833.npz
route3,HardBreakRoute_10,HardBreakRoute,837,-1,31,3719,6,2.83145,0.4691,6.036,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000837.npz
route3,HardBreakRoute_10,HardBreakRoute,841,-1,31,3719,6,1.83034,0.32429,5.644,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000841.npz
route3,HardBreakRoute_10,HardBreakRoute,845,-1,31,3947,4,0.282,0.25985,1.085,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000845.npz
route3,HardBreakRoute_10,HardBreakRoute,849,-1,33,3967,1,0.08493,0.06856,1.239,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000849.npz
route3,HardBreakRoute_10,HardBreakRoute,853,-1,33,3967,1,0.08725,0.0423,1.745,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000853.npz
route3,HardBreakRoute_10,HardBreakRoute,857,-1,32,3967,1,0.09815,0.02723,1.963,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000857.npz
route3,HardBreakRoute_10,HardBreakRoute,861,-1,31,3967,1,0.07543,0.03764,1.509,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000861.npz
route3,HardBreakRoute_10,HardBreakRoute,865,-1,31,3967,1,0.09018,0.03743,1.804,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000865.npz
route3,HardBreakRoute_10,HardBreakRoute,869,-1,30,3967,1,0.10018,0.04437,2.004,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000869.npz
route3,HardBreakRoute_10,HardBreakRoute,873,-1,30,3967,1,0.13942,0.07935,1.757,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000873.npz
route3,HardBreakRoute_10,HardBreakRoute,877,-1,30,3967,1,0.14299,0.10999,1.3,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000877.npz
route3,HardBreakRoute_10,HardBreakRoute,881,-1,26,3966,2,0.12395,0.11453,1.082,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000881.npz
route3,HardBreakRoute_10,HardBreakRoute,885,-1,26,3966,2,0.15445,0.12214,1.265,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000885.npz
route3,HardBreakRoute_10,HardBreakRoute,889,-1,26,3966,2,0.2319,0.1995,1.162,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000889.npz
route3,HardBreakRoute_10,HardBreakRoute,893,-1,24,3966,2,0.39826,0.29212,1.363,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000893.npz
route3,HardBreakRoute_10,HardBreakRoute,897,-1,24,3966,2,0.41143,0.31151,1.321,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000897.npz
route3,HardBreakRoute_10,HardBreakRoute,901,-1,24,3966,2,0.3694,0.3557,1.038,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000901.npz
route3,HardBreakRoute_10,HardBreakRoute,905,-1,23,3967,1,0.4071,0.28601,1.423,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000905.npz
route3,HardBreakRoute_10,HardBreakRoute,909,-1,23,3967,1,0.44359,0.21919,2.024,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000909.npz
route3,HardBreakRoute_10,HardBreakRoute,913,-1,24,3967,1,0.45405,0.22937,1.98,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000913.npz
route3,HardBreakRoute_10,HardBreakRoute,917,-1,22,3967,1,0.51543,0.19826,2.6,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000917.npz
route3,HardBreakRoute_10,HardBreakRoute,921,-1,22,3967,1,0.56197,0.13117,4.284,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000921.npz
route3,HardBreakRoute_10,HardBreakRoute,925,-1,22,3967,1,0.63196,0.12808,4.934,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000925.npz
route3,HardBreakRoute_10,HardBreakRoute,929,-1,21,3967,1,0.64586,0.17712,3.646,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000929.npz
route3,HardBreakRoute_10,HardBreakRoute,933,-1,21,3967,1,0.6391,0.29453,2.17,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000933.npz
route3,HardBreakRoute_10,HardBreakRoute,937,-1,22,3967,1,0.59738,0.47011,1.271,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000937.npz
route3,HardBreakRoute_10,HardBreakRoute,941,-1,22,3967,1,0.5662,0.25782,2.196,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000941.npz
route3,HardBreakRoute_10,HardBreakRoute,945,-1,22,3967,1,0.52456,0.05159,10.169,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000945.npz
route3,HardBreakRoute_10,HardBreakRoute,949,-1,24,3967,1,0.45716,0.08851,5.165,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000949.npz
route3,HardBreakRoute_10,HardBreakRoute,953,-1,24,3967,1,0.26629,0.20862,1.276,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000953.npz
route3,HardBreakRoute_10,HardBreakRoute,957,-1,24,3967,1,0.6062,0.43329,1.399,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000957.npz
route3,HardBreakRoute_10,HardBreakRoute,961,-1,25,3967,1,1.00097,0.7129,1.404,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000961.npz
route3,HardBreakRoute_10,HardBreakRoute,965,-1,27,3722,5,1.71117,0.9797,1.747,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000965.npz
route3,HardBreakRoute_10,HardBreakRoute,969,-1,27,3722,5,2.19386,1.87163,1.172,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000969.npz
route3,HardBreakRoute_10,HardBreakRoute,973,-1,29,3722,5,2.78382,2.37801,1.171,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000973.npz
route3,HardBreakRoute_10,HardBreakRoute,977,-1,29,3722,5,2.3907,2.21367,1.08,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000977.npz
route3,HardBreakRoute_10,HardBreakRoute,981,-1,29,3722,5,2.06688,1.19707,1.727,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000981.npz
route3,HardBreakRoute_10,HardBreakRoute,985,-1,29,3722,5,1.88071,1.04357,1.802,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000985.npz
route3,HardBreakRoute_10,HardBreakRoute,989,-1,29,3722,5,1.89457,1.37979,1.373,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000989.npz
route3,HardBreakRoute_10,HardBreakRoute,993,-1,29,3967,3,2.11187,1.8279,1.155,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000993.npz
route3,HardBreakRoute_10,HardBreakRoute,997,-1,31,3967,5,5.00088,2.14361,2.333,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f000997.npz
route3,HardBreakRoute_10,HardBreakRoute,1001,-1,34,4013,5,2.91297,2.8605,1.018,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001001.npz
route3,HardBreakRoute_10,HardBreakRoute,1005,-1,34,4013,5,2.18688,1.94588,1.124,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001005.npz
route3,HardBreakRoute_10,HardBreakRoute,1009,-1,34,4003,12,0.56741,0.52289,1.085,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001009.npz
route3,HardBreakRoute_10,HardBreakRoute,1013,-1,35,4003,13,0.54667,0.21826,2.505,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001013.npz
route3,HardBreakRoute_10,HardBreakRoute,1017,-1,35,4003,13,0.27286,0.22621,1.206,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001017.npz
route3,HardBreakRoute_10,HardBreakRoute,1021,-1,35,3967,9,0.14093,0.13945,1.011,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001021.npz
route3,HardBreakRoute_10,HardBreakRoute,1025,-1,36,3967,10,0.21946,0.08641,2.54,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001025.npz
route3,HardBreakRoute_10,HardBreakRoute,1029,-1,37,3967,10,0.25793,0.06237,4.135,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001029.npz
route3,HardBreakRoute_10,HardBreakRoute,1033,-1,38,3722,13,10.64197,10.49081,1.014,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001033.npz
route3,HardBreakRoute_10,HardBreakRoute,1037,-1,39,3722,14,11.49065,8.41231,1.366,1,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001037.npz
route3,HardBreakRoute_10,HardBreakRoute,1041,-1,39,3722,14,11.70408,1.88709,6.202,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001041.npz
route3,HardBreakRoute_10,HardBreakRoute,1045,-1,39,3722,14,12.09142,0.09596,126.004,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001045.npz
route3,HardBreakRoute_10,HardBreakRoute,1049,-1,38,3722,14,11.67197,0.08907,131.044,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001049.npz
route3,HardBreakRoute_10,HardBreakRoute,1053,-1,38,3722,14,10.14031,0.16576,61.174,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001053.npz
route3,HardBreakRoute_10,HardBreakRoute,1057,-1,39,3722,15,8.81448,0.1976,44.608,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001057.npz
route3,HardBreakRoute_10,HardBreakRoute,1061,-1,40,3722,16,7.57662,0.13506,56.1,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001061.npz
route3,HardBreakRoute_10,HardBreakRoute,1065,-1,41,3722,17,6.71277,0.15169,44.253,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001065.npz
route3,HardBreakRoute_10,HardBreakRoute,1069,-1,42,3722,18,6.085,0.21425,28.401,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001069.npz
route3,HardBreakRoute_10,HardBreakRoute,1073,-1,43,3722,19,4.67044,0.22182,21.055,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001073.npz
route3,HardBreakRoute_10,HardBreakRoute,1077,-1,42,3722,18,5.44581,0.27739,19.632,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001077.npz
route3,HardBreakRoute_10,HardBreakRoute,1081,-1,42,3722,18,5.11263,0.19631,26.044,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001081.npz
route3,HardBreakRoute_10,HardBreakRoute,1085,-1,42,3722,18,5.46567,0.18308,29.853,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001085.npz
route3,HardBreakRoute_10,HardBreakRoute,1089,-1,41,3722,18,5.79046,0.10906,53.095,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001089.npz
route3,HardBreakRoute_10,HardBreakRoute,1093,-1,41,3722,18,4.56083,0.06072,75.119,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001093.npz
route3,HardBreakRoute_10,HardBreakRoute,1097,-1,41,3722,18,4.62419,0.05511,83.914,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001097.npz
route3,HardBreakRoute_10,HardBreakRoute,1101,-1,41,3722,18,5.11961,0.03956,102.392,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001101.npz
route3,HardBreakRoute_10,HardBreakRoute,1105,-1,42,3722,19,5.08208,0.04244,101.642,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001105.npz
route3,HardBreakRoute_10,HardBreakRoute,1109,-1,42,3722,19,4.9969,0.0621,80.464,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001109.npz
route3,HardBreakRoute_10,HardBreakRoute,1113,-1,41,3722,19,4.61579,0.098,47.098,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001113.npz
route3,HardBreakRoute_10,HardBreakRoute,1117,-1,41,3722,19,4.31273,0.10406,41.446,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001117.npz
route3,HardBreakRoute_10,HardBreakRoute,1121,-1,42,3722,20,4.44182,0.19438,22.851,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001121.npz
route3,HardBreakRoute_10,HardBreakRoute,1125,-1,43,3722,21,3.51671,0.40157,8.757,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001125.npz
route3,HardBreakRoute_10,HardBreakRoute,1129,-1,43,3722,21,2.23038,0.33769,6.605,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001129.npz
route3,HardBreakRoute_10,HardBreakRoute,1133,-1,43,3722,21,1.18516,0.20423,5.803,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001133.npz
route3,HardBreakRoute_10,HardBreakRoute,1137,-1,43,3722,21,0.80398,0.17143,4.69,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001137.npz
route3,HardBreakRoute_10,HardBreakRoute,1141,-1,44,3722,21,1.08031,0.12977,8.325,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001141.npz
route3,HardBreakRoute_10,HardBreakRoute,1145,-1,44,3722,21,1.00768,0.08205,12.281,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001145.npz
route3,HardBreakRoute_10,HardBreakRoute,1149,-1,44,3722,21,0.52979,0.06066,8.733,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001149.npz
route3,HardBreakRoute_10,HardBreakRoute,1153,-1,43,3722,20,0.62642,0.39115,1.601,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001153.npz
route3,HardBreakRoute_10,HardBreakRoute,1157,-1,43,4003,21,0.07933,0.06875,1.154,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001157.npz
route3,HardBreakRoute_10,HardBreakRoute,1161,-1,42,4003,21,0.04567,0.03274,0.913,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001161.npz
route3,HardBreakRoute_10,HardBreakRoute,1165,-1,43,4003,21,0.08823,0.05518,1.599,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001165.npz
route3,HardBreakRoute_10,HardBreakRoute,1169,-1,43,4003,21,0.08722,0.06352,1.373,0,0,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001169.npz
route3,HardBreakRoute_10,HardBreakRoute,1173,-1,42,4012,17,0.07517,0.02591,1.503,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001173.npz
route3,HardBreakRoute_10,HardBreakRoute,1177,-1,41,4012,16,0.09181,0.01269,1.836,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001177.npz
route3,HardBreakRoute_10,HardBreakRoute,1181,-1,41,4012,16,0.09956,0.01239,1.991,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001181.npz
route3,HardBreakRoute_10,HardBreakRoute,1185,-1,40,4012,16,0.09885,0.01147,1.977,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001185.npz
route3,HardBreakRoute_10,HardBreakRoute,1189,-1,42,4012,16,0.12205,0.01153,2.441,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001189.npz
route3,HardBreakRoute_10,HardBreakRoute,1193,-1,42,4012,16,0.12586,0.00983,2.517,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001193.npz
route3,HardBreakRoute_10,HardBreakRoute,1197,-1,43,4012,16,0.15572,0.02154,3.114,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001197.npz
route3,HardBreakRoute_10,HardBreakRoute,1201,-1,44,4012,16,0.13646,0.01926,2.729,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001201.npz
route3,HardBreakRoute_10,HardBreakRoute,1205,-1,44,4012,16,0.08475,0.01987,1.695,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001205.npz
route3,HardBreakRoute_10,HardBreakRoute,1209,-1,44,4012,16,0.0963,0.0395,1.926,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001209.npz
route3,HardBreakRoute_10,HardBreakRoute,1213,-1,44,4012,16,0.12049,0.05066,2.378,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001213.npz
route3,HardBreakRoute_10,HardBreakRoute,1217,-1,44,4012,16,0.16358,0.09155,1.787,0,1,0,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001217.npz
route3,HardBreakRoute_10,HardBreakRoute,1221,-1,31,4012,5,0.20577,0.1308,1.573,1,1,1,outputs/gate6/snapshots/exact_town12_route3_discovery_route0_09_04_17_01_56/f001221.npz
